XscanNumber_YscanNumber,Type,BCID,xsec,xsecErr,SBIL,SBILErr,Leading,,,
1_2,XY,2695,289.4411329,0.458204693,7.950958334,0.015318876,0,,,
1_2,XY,2696,290.6766652,0.379861274,8.144105045,0.012339897,0,,,
1_2,XY,2701,300.9697891,0.38326377,8.577091001,0.012833749,1,,,
1_2,XY,2702,292.663248,0.332972372,8.819213378,0.012296255,0,,,
1_2,XY,2703,289.9171287,0.337764097,8.695254192,0.011930313,0,,,
1_2,XY,2704,290.2252102,0.336940745,8.272940575,0.011170843,0,,,
1_2,XY,2705,288.701978,0.401464477,9.190734539,0.014832888,0,,,
1_2,XY,2706,291.7090836,0.367963727,8.381572514,0.012260701,0,,,
1_2,XY,2707,290.1226052,0.328119317,8.347398691,0.010772796,0,,,
1_2,XY,2708,291.1309424,0.337300459,8.358291639,0.011380256,0,,,
1_2,XY,2716,298.4388154,0.401038161,7.928055103,0.01259088,1,,,
1_2,XY,2717,292.5305076,0.301986154,8.713195969,0.010903301,0,,,
1_2,XY,2718,291.5221404,0.319300732,9.075941491,0.011611134,0,,,
1_2,XY,2719,290.8184479,0.323929638,9.1172791,0.01258371,0,,,
1_2,XY,2720,291.9261575,0.423581871,8.395033912,0.014350613,0,,,
1_2,XY,2721,288.1033049,0.476574721,7.973442063,0.015787486,0,,,
1_2,XY,2722,290.3757702,0.343137834,8.0988816,0.010959827,0,,,
1_2,XY,2723,291.5772862,0.411951619,8.511516482,0.014226328,0,,,
1_2,XY,2728,299.2115044,0.367282686,8.558089293,0.012679272,1,,,
1_2,XY,2729,291.3298407,0.340566092,8.805329896,0.011825777,0,,,
1_2,XY,2730,292.7540568,0.326041761,8.73438974,0.011594178,0,,,
1_2,XY,2731,291.5888504,0.36043796,8.517325374,0.012645081,0,,,
1_2,XY,2732,291.7087013,0.332646233,8.721159953,0.011572416,0,,,
1_2,XY,2733,289.03743,0.394998043,7.902295579,0.012543914,0,,,
1_2,XY,2734,291.4001875,0.400792318,8.244373608,0.013551238,0,,,
1_2,XY,2735,290.4645845,0.441641344,8.679912394,0.015141762,0,,,
1_2,XY,2740,295.8886227,0.416617573,8.075674924,0.013205299,1,,,
1_2,XY,2741,293.2961184,0.370172872,8.450569105,0.012943113,0,,,
1_2,XY,2742,291.2543349,0.394310746,8.448144746,0.013513925,0,,,
1_2,XY,2743,289.4181827,0.39809386,8.388791276,0.013238201,0,,,
1_2,XY,2744,289.9433377,0.43590965,8.443457742,0.015549838,0,,,
1_2,XY,2745,286.9696473,0.398093871,7.879117543,0.012850054,0,,,
1_2,XY,2746,289.2115176,0.370639618,8.061684299,0.011950388,0,,,
1_2,XY,2747,291.3307681,0.348775011,8.319137747,0.011785434,0,,,
1_2,XY,2752,301.0809528,0.359633889,8.732844903,0.012526266,1,,,
1_2,XY,2753,290.7669514,0.442805521,6.343093892,0.011376783,0,,,
1_2,XY,2754,294.268473,0.45472916,5.998798151,0.010766745,0,,,
1_2,XY,2755,293.5070292,0.390481966,8.805676927,0.013255088,0,,,
1_2,XY,2756,292.9941377,0.301215723,8.965023754,0.010642449,0,,,
1_2,XY,2757,288.3976676,0.400512712,8.183765132,0.013861338,0,,,
1_2,XY,2758,288.9360958,0.422542823,8.494745328,0.015764774,0,,,
1_2,XY,2759,290.0147284,0.434227234,8.426804906,0.015171423,0,,,
1_2,XY,2791,297.9501533,0.342640488,9.182970905,0.011809093,1,,,
1_2,XY,2792,293.1624138,0.275429194,9.30966096,0.00982488,0,,,
1_2,XY,2793,292.0812261,0.37303112,10.0471547,0.014632246,0,,,
1_2,XY,2794,294.7922513,0.53196472,9.88834025,0.020931003,0,,,
1_2,XY,2795,290.5061441,0.2971358,8.306377679,0.009898521,0,,,
1_2,XY,2796,288.9864564,0.387064043,8.667839009,0.013422902,0,,,
1_2,XY,2797,289.5371582,0.310336835,8.883638023,0.011299511,0,,,
1_2,XY,2798,291.4711743,0.310227561,9.420057778,0.011693758,0,,,
1_2,XY,2803,297.8815993,0.343242728,9.391477939,0.012686986,1,,,
1_2,XY,2804,291.4264604,0.390580806,9.416954815,0.014852805,0,,,
1_2,XY,2805,290.8222004,0.321666221,9.470787584,0.012108661,0,,,
1_2,XY,2806,290.3896488,0.330980717,9.280363577,0.012448554,0,,,
1_2,XY,2807,291.5533404,0.348233726,8.909166045,0.012499149,0,,,
1_2,XY,2808,288.6101856,0.293628638,8.605298482,0.010446714,0,,,
1_2,XY,2809,291.5139059,0.372008018,8.742752351,0.013271786,0,,,
1_2,XY,2810,291.6070215,0.378526191,8.984323643,0.013374545,0,,,
1_2,XY,2815,302.0427564,0.417288785,8.416024371,0.013947038,1,,,
1_2,XY,2816,291.2487755,0.384359647,8.793103067,0.014010216,0,,,
1_2,XY,2817,290.1577973,0.354830078,8.672829959,0.013203357,0,,,
1_2,XY,2818,292.8076444,0.397421572,8.424145262,0.013329785,0,,,
1_2,XY,2819,290.1680896,0.376067936,8.907476487,0.013447895,0,,,
1_2,XY,2820,289.7024736,0.366474533,8.327519146,0.012571845,0,,,
1_2,XY,2821,291.3284341,0.364830466,8.639991827,0.012822172,0,,,
1_2,XY,2822,289.0672598,0.338296346,8.932988017,0.012269946,0,,,
1_2,XY,2827,297.057361,0.376468811,8.72868163,0.012387034,1,,,
1_2,XY,2828,291.11918,0.355470601,9.182744581,0.013025593,0,,,
1_2,XY,2829,288.629416,0.399092459,8.91757703,0.014544823,0,,,
1_2,XY,2830,291.3723346,0.405242938,8.57073705,0.014059736,0,,,
1_2,XY,2831,289.904188,0.423581687,8.521408437,0.014190741,0,,,
1_2,XY,2832,290.2948318,0.439162455,8.093943905,0.014520753,0,,,
1_2,XY,2833,291.2373233,0.38464057,8.292003561,0.013033413,0,,,
1_2,XY,2834,290.7172667,0.409419504,8.230628419,0.013927505,0,,,
1_2,XY,2842,293.9649244,0.442717575,7.58264515,0.01289587,1,,,
1_2,XY,2843,290.6916056,0.375010357,8.331475647,0.012868525,0,,,
1_2,XY,2844,290.2081069,0.333626083,8.460947912,0.011346063,0,,,
1_2,XY,2845,291.5910813,0.403707785,8.632291036,0.014231413,0,,,
1_2,XY,2846,289.9870544,0.383381968,8.605757577,0.013520629,0,,,
1_2,XY,2847,289.736831,0.382402527,8.404770117,0.012617009,0,,,
1_2,XY,2848,288.5859948,0.40065713,8.396384175,0.013962877,0,,,
1_2,XY,2849,291.1734246,0.446356223,8.894576569,0.015844407,0,,,
1_2,XY,2854,296.3534029,0.445152623,8.640274591,0.015205452,1,,,
1_2,XY,2855,294.2900399,0.358963548,8.801102966,0.01283236,0,,,
1_2,XY,2856,290.6962951,0.374530328,9.083290629,0.013451478,0,,,
1_2,XY,2857,289.7521328,0.41559665,8.814706735,0.015438661,0,,,
1_2,XY,2858,289.7333069,0.339838244,8.880998591,0.011640761,0,,,
1_2,XY,2859,287.8414704,0.402787854,8.087496701,0.013337412,0,,,
1_2,XY,2860,290.6721479,0.3756889,8.475021281,0.012409135,0,,,
1_2,XY,2861,293.8529213,0.354212438,8.530450464,0.01202015,0,,,
1_2,XY,2866,297.7431607,0.415417198,8.185161201,0.013661887,1,,,
1_2,XY,2867,293.8689299,0.301411235,8.470138283,0.010562724,0,,,
1_2,XY,2868,289.9019883,0.38767344,8.376467436,0.012786331,0,,,
1_2,XY,2869,291.9177033,0.348738658,8.107212594,0.012038941,0,,,
1_2,XY,2870,289.0831409,0.370046776,8.406057992,0.012560017,0,,,
1_2,XY,2871,289.5978359,0.380938165,7.770595629,0.01223458,0,,,
1_2,XY,2872,289.9198942,0.364347237,8.213341834,0.012018395,0,,,
1_2,XY,2873,289.6971393,0.431395165,8.439776047,0.014714831,0,,,
1_2,XY,2878,297.3815721,0.323053115,8.588787405,0.011054432,1,,,
1_2,XY,2879,290.9130535,0.449321022,8.995552292,0.016078106,0,,,
1_2,XY,2880,292.4898069,0.359155069,8.87436925,0.01290492,0,,,
1_2,XY,2881,290.7802406,0.389549197,8.642056975,0.014387783,0,,,
1_2,XY,2882,288.7260988,0.440391912,8.783326433,0.015822268,0,,,
1_2,XY,2883,289.8736541,0.363066017,8.313804186,0.012239714,0,,,
1_2,XY,2884,288.5156455,0.442487998,8.499554409,0.015690924,0,,,
1_2,XY,2885,290.0915215,0.354166877,8.603827888,0.011784602,0,,,
1_2,XY,2893,302.9056643,0.343619041,7.799706032,0.010903928,1,,,
1_2,XY,2894,293.4877887,0.348919497,8.580728234,0.011957702,0,,,
1_2,XY,2895,291.557116,0.317398689,9.23400273,0.011709581,0,,,
1_2,XY,2896,290.5640011,0.283922006,9.395940425,0.01017653,0,,,
1_2,XY,2897,289.0191437,0.403690283,8.463106894,0.013604928,0,,,
1_2,XY,2898,290.091092,0.364404042,8.227552527,0.012569068,0,,,
1_2,XY,2899,291.0927511,0.343843852,8.328099421,0.011331221,0,,,
1_2,XY,2900,290.2307599,0.491448884,8.810172525,0.017762637,0,,,
1_2,XY,2905,300.1953945,0.369088687,8.656541969,0.011964262,1,,,
1_2,XY,2906,295.0672717,0.394405361,8.705857137,0.014169349,0,,,
1_2,XY,2907,290.3236756,0.448877991,9.14462698,0.016673765,0,,,
1_2,XY,2908,291.9322359,0.332002678,8.664888368,0.011519225,0,,,
1_2,XY,2909,291.5793451,0.344735164,8.833655432,0.012389892,0,,,
1_2,XY,2910,289.5075066,0.363140312,8.115988319,0.012129532,0,,,
1_2,XY,2911,290.0412352,0.363931313,8.828193682,0.012596111,0,,,
1_2,XY,2912,289.6016763,0.373384281,8.882752264,0.013763441,0,,,
1_2,XY,2917,298.9048031,0.353358588,7.890990788,0.01058435,1,,,
1_2,XY,2918,291.1744484,0.434314708,8.314828525,0.014896641,0,,,
1_2,XY,2919,290.8403575,0.291635247,8.391355389,0.009766528,0,,,
1_2,XY,2920,289.5473447,0.405462669,8.157518006,0.01355755,0,,,
1_2,XY,2921,291.7047272,0.423169772,8.476555156,0.014266295,0,,,
1_2,XY,2922,288.8612612,0.471822667,7.881462285,0.015052703,0,,,
1_2,XY,2923,293.7444196,0.366342663,8.582922614,0.012228881,0,,,
1_2,XY,2924,290.2984148,0.34681445,8.87952134,0.011710484,0,,,
1_2,XY,2929,296.7802416,0.329009365,8.927544041,0.011291091,1,,,
1_2,XY,2930,293.2535016,0.347057205,9.0687012,0.012762309,0,,,
1_2,XY,2931,290.5910203,0.457727883,6.085463063,0.011194035,0,,,
1_2,XY,2932,293.4495971,0.380310567,8.807649129,0.013285231,0,,,
1_2,XY,2933,293.0317361,0.322999678,9.05165244,0.011859128,0,,,
1_2,XY,2934,292.5732651,0.512858499,5.763113361,0.011528733,0,,,
1_2,XY,2935,293.8679838,0.40969489,6.807120935,0.010614315,0,,,
1_2,XY,2936,291.7127621,0.446660328,6.114388844,0.010979631,0,,,
1_2,XY,2944,299.7053624,0.33399455,8.107913692,0.010553367,1,,,
1_2,XY,2945,292.2065169,0.402106132,8.417452531,0.013467319,0,,,
1_2,XY,2946,289.6561759,0.398107191,8.947739975,0.014505751,0,,,
1_2,XY,2947,292.4871579,0.408821757,8.961804299,0.015357548,0,,,
1_2,XY,2948,289.6663356,0.376709231,8.268197833,0.013139294,0,,,
1_2,XY,2949,289.5099562,0.405764219,8.113220562,0.012800949,0,,,
1_2,XY,2950,289.982395,0.425976509,8.155302729,0.013789789,0,,,
1_2,XY,2951,293.3962286,0.33454324,8.696822423,0.011336178,0,,,
1_2,XY,2956,299.4221012,0.392948509,8.505462801,0.013057933,1,,,
1_2,XY,2957,293.206393,0.373494103,8.552652281,0.013571183,0,,,
1_2,XY,2958,293.6294863,0.385382208,9.001891403,0.013752519,0,,,
1_2,XY,2959,289.8357628,0.352438123,8.948270976,0.013177387,0,,,
1_2,XY,2960,287.9957091,0.415170557,9.035846547,0.015085199,0,,,
1_2,XY,2961,290.8751304,0.407138934,8.03712873,0.013483277,0,,,
1_2,XY,2962,289.5431489,0.438584465,8.887743464,0.015623978,0,,,
1_2,XY,2963,293.083496,0.431401701,5.802111101,0.00980325,0,,,
1_2,XY,2968,298.3139899,0.377524896,8.022833916,0.011701007,1,,,
1_2,XY,2969,290.4998049,0.416172875,8.408036985,0.014376256,0,,,
1_2,XY,2970,290.4301932,0.386186808,8.422942349,0.012944578,0,,,
1_2,XY,2971,289.8497111,0.427497391,8.314001268,0.013985528,0,,,
1_2,XY,2972,289.8281856,0.335646081,8.468579391,0.011417554,0,,,
1_2,XY,2973,288.1343381,0.407179883,7.962430358,0.013245307,0,,,
1_2,XY,2974,291.0183965,0.388398182,8.487800235,0.013245922,0,,,
1_2,XY,2975,292.6487536,0.34405292,8.729271067,0.012171134,0,,,
1_2,XY,2980,299.4630291,0.418159511,8.648329118,0.014216931,1,,,
1_2,XY,2981,289.5643404,0.362659197,9.179105472,0.013490772,0,,,
1_2,XY,2982,287.4536439,0.367503723,9.068163032,0.013334092,0,,,
1_2,XY,2983,291.8434793,0.339031965,8.780347158,0.011882827,0,,,
1_2,XY,2984,289.8029242,0.413863656,9.181750597,0.015691835,0,,,
1_2,XY,2985,291.6352095,0.323444472,8.394754407,0.010712901,0,,,
1_2,XY,2986,288.8654736,0.373409972,8.928976866,0.013092876,0,,,
1_2,XY,2987,289.9467334,0.377207901,9.148284931,0.014067989,0,,,
1_2,XY,3019,300.6013815,0.394118035,9.414907592,0.014735179,1,,,
1_2,XY,3020,291.3517135,0.358966445,9.718797827,0.014215037,0,,,
1_2,XY,3021,292.1233515,0.385050455,7.149741118,0.010600395,0,,,
1_2,XY,3022,293.462045,0.384078478,7.105195379,0.010784102,0,,,
1_2,XY,3023,295.2480319,0.402910261,7.182762901,0.011547078,0,,,
1_2,XY,3024,293.5437793,0.394791607,6.543823377,0.010430511,0,,,
1_2,XY,3025,292.3359841,0.488816955,7.195817706,0.01412655,0,,,
1_2,XY,3026,294.9960125,0.334519492,9.363601567,0.012551,0,,,
1_2,XY,3031,301.3961911,0.348412001,9.266484741,0.013071243,1,,,
1_2,XY,3032,291.1927586,0.380749112,9.323638884,0.014290078,0,,,
1_2,XY,3033,290.7514375,0.352906272,9.176301415,0.012684618,0,,,
1_2,XY,3034,291.1832703,0.367542613,8.959824551,0.013290472,0,,,
1_2,XY,3035,289.2130044,0.465243863,9.221939792,0.017251623,0,,,
1_2,XY,3036,290.8738541,0.4137163,7.351478487,0.012175853,0,,,
1_2,XY,3037,289.9485653,0.373923051,8.769581132,0.013110066,0,,,
1_2,XY,3038,293.2438053,0.392886111,8.931568844,0.014662798,0,,,
1_2,XY,3043,298.4535705,0.366182741,8.53784224,0.0123501,1,,,
1_2,XY,3044,291.975389,0.371795805,8.767537832,0.012695332,0,,,
1_2,XY,3045,289.2240354,0.347631227,8.713941913,0.011990828,0,,,
1_2,XY,3046,288.8526269,0.383934524,8.608900721,0.013801218,0,,,
1_2,XY,3047,292.9487129,0.378506963,8.682133195,0.013254277,0,,,
1_2,XY,3048,289.5918012,0.406011094,7.629073747,0.012725964,0,,,
1_2,XY,3049,289.9469624,0.38040993,7.193056844,0.011283855,0,,,
1_2,XY,3050,289.2694145,0.366869425,8.836723272,0.012824995,0,,,
1_2,XY,3055,299.3476337,0.340950336,9.420996496,0.012160889,1,,,
1_2,XY,3056,294.4918018,0.34841184,9.315572016,0.013170383,0,,,
1_2,XY,3057,290.3630836,0.421999557,9.372024755,0.016065755,0,,,
1_2,XY,3058,290.4711967,0.367131981,8.987102785,0.013686887,0,,,
1_2,XY,3059,290.9779426,0.377097095,8.576830091,0.013180362,0,,,
1_2,XY,3060,289.7971897,0.335421353,7.980355349,0.011075374,0,,,
1_2,XY,3061,289.9045654,0.34962105,7.946756048,0.011227333,0,,,
1_2,XY,3062,292.3090711,0.428531254,6.732061838,0.011377332,0,,,
1_2,XY,3070,295.0269662,0.338189812,7.472501286,0.009867491,1,,,
1_2,XY,3071,291.5406835,0.366034534,8.335531355,0.012391912,0,,,
1_2,XY,3072,290.2935307,0.432030646,8.583484894,0.014661969,0,,,
1_2,XY,3073,292.5865245,0.334265152,8.822749203,0.011952753,0,,,
1_2,XY,3074,294.2391302,0.308513305,8.315707134,0.010447688,0,,,
1_2,XY,3075,291.562829,0.437978187,8.264213123,0.014402326,0,,,
1_2,XY,3076,290.3420521,0.406758112,8.372741742,0.013418073,0,,,
1_2,XY,3077,294.1638141,0.387014765,7.228012328,0.010808941,0,,,
1_2,XY,3082,297.3204917,0.423960025,8.699078734,0.015125146,1,,,
1_2,XY,3083,292.1622601,0.433119436,8.851032473,0.015424124,0,,,
1_2,XY,3084,292.7569736,0.329117472,8.442989706,0.011252569,0,,,
1_2,XY,3085,290.7271575,0.390728023,8.351902682,0.013264547,0,,,
1_2,XY,3086,288.9954775,0.568313395,8.53855303,0.019473335,0,,,
1_2,XY,3087,289.9221441,0.382101926,7.858970148,0.012212789,0,,,
1_2,XY,3088,289.3256335,0.36899865,8.329312176,0.012512601,0,,,
1_2,XY,3089,290.5726123,0.36150378,8.548607737,0.012346076,0,,,
1_2,XY,3094,297.7851522,0.418305649,7.721029834,0.013031154,1,,,
1_2,XY,3095,292.143637,0.390595773,8.108392472,0.012495707,0,,,
1_2,XY,3096,290.4505034,0.379976028,8.099190359,0.01254331,0,,,
1_2,XY,3097,289.5171045,0.443191086,7.923966549,0.01379731,0,,,
1_2,XY,3098,289.1435692,0.380348592,8.639043313,0.012979655,0,,,
1_2,XY,3099,290.9823911,0.34116129,8.005704282,0.01104984,0,,,
1_2,XY,3100,287.465281,0.358392069,8.047043038,0.011781231,0,,,
1_2,XY,3101,288.7249357,0.354823259,8.37070964,0.011922956,0,,,
1_2,XY,3106,298.0123092,0.386297874,8.850288822,0.013460736,1,,,
1_2,XY,3107,293.0134564,0.399166494,8.769196285,0.014102391,0,,,
1_2,XY,3108,291.0577883,0.340943738,8.582127409,0.011664512,0,,,
1_2,XY,3109,291.6520746,0.345320889,8.368923365,0.011546086,0,,,
1_2,XY,3110,292.2751221,0.379569325,8.622452298,0.01349406,0,,,
1_2,XY,3111,288.3634072,0.376149255,8.097925042,0.012103465,0,,,
1_2,XY,3112,293.6657651,0.348205461,8.226694686,0.011279718,0,,,
1_2,XY,3113,289.5248504,0.375230425,8.24726904,0.012561928,0,,,
1_2,XY,3121,298.2608708,0.357254124,7.952614123,0.011299047,1,,,
1_2,XY,3122,291.5877129,0.394704962,8.445894939,0.013381635,0,,,
1_2,XY,3123,289.1040907,0.314412839,8.772676062,0.01174441,0,,,
1_2,XY,3124,290.5117552,0.359424687,9.036257644,0.013359524,0,,,
1_2,XY,3125,289.3282469,0.422405157,8.395186554,0.014045838,0,,,
1_2,XY,3126,290.9917202,0.457657331,8.248388604,0.01528749,0,,,
1_2,XY,3127,289.3220541,0.363520712,8.263172955,0.011784288,0,,,
1_2,XY,3128,289.3088314,0.332338318,8.911026854,0.011625427,0,,,
1_2,XY,3133,298.4755469,0.446833742,8.918333613,0.015449345,1,,,
1_2,XY,3134,290.5769004,0.411748797,9.197505462,0.01468763,0,,,
1_2,XY,3135,290.5960772,0.354947075,9.300704222,0.013494962,0,,,
1_2,XY,3136,288.4488159,0.394762705,9.16736768,0.014251723,0,,,
1_2,XY,3137,289.7686801,0.3883102,8.662389541,0.013527535,0,,,
1_2,XY,3138,288.2528932,0.406873079,8.091758577,0.013243683,0,,,
1_2,XY,3139,289.103337,0.398929232,8.636323536,0.013681333,0,,,
1_2,XY,3140,290.0700029,0.442903192,8.743684555,0.015768766,0,,,
1_2,XY,3145,296.3667145,0.418252471,8.113763501,0.013305319,1,,,
1_2,XY,3146,292.6618222,0.335474842,8.435187804,0.011578439,0,,,
1_2,XY,3147,291.3353549,0.424529951,8.342043862,0.0143813,0,,,
1_2,XY,3148,292.4864107,0.356005543,8.225990831,0.011709177,0,,,
1_2,XY,3149,292.46862,0.326154153,8.198095592,0.011079801,0,,,
1_2,XY,3150,289.9761309,0.407479385,7.882481117,0.012921746,0,,,
1_2,XY,3151,288.4547278,0.370229307,8.363414757,0.012462867,0,,,
1_2,XY,3152,289.2278919,0.427787414,8.540689727,0.014808257,0,,,
1_2,XY,3157,297.5574507,0.389925041,8.729932404,0.013533479,1,,,
1_2,XY,3158,291.5311563,0.391566951,9.063700263,0.014378005,0,,,
1_2,XY,3159,293.5847036,0.4583105,6.03266752,0.011139848,0,,,
1_2,XY,3160,294.004144,0.354100852,8.642545922,0.012188857,0,,,
1_2,XY,3161,292.5667379,0.312106333,8.665527881,0.011080733,0,,,
1_2,XY,3162,290.1493472,0.370174051,8.33123199,0.01246421,0,,,
1_2,XY,3163,290.1552887,0.365939666,8.62642889,0.012420756,0,,,
1_2,XY,3164,289.3238593,0.324353016,8.608815181,0.01110227,0,,,
1_2,XY,3172,298.3383327,0.390858534,7.963498125,0.012277231,1,,,
1_2,XY,3173,291.5081385,0.391185003,8.735455632,0.013561304,0,,,
1_2,XY,3174,293.4804632,0.375611536,8.572449381,0.013404527,0,,,
1_2,XY,3175,291.4114712,0.298413706,9.136533612,0.010774987,0,,,
1_2,XY,3176,290.3430483,0.419701286,8.798136778,0.014882612,0,,,
1_2,XY,3177,290.000813,0.349607637,8.752627206,0.012476095,0,,,
1_2,XY,3178,290.7018976,0.414136673,8.306575934,0.01417422,0,,,
1_2,XY,3179,291.5084868,0.361182746,9.001072119,0.01315181,0,,,
1_2,XY,3184,299.270027,0.399472004,8.731449323,0.013669625,1,,,
1_2,XY,3185,295.1482003,0.394929816,9.25624713,0.014876486,0,,,
1_2,XY,3186,291.0650601,0.382806026,8.588205754,0.013315572,0,,,
1_2,XY,3187,291.383618,0.349073217,8.737524638,0.012816333,0,,,
1_2,XY,3188,290.3593777,0.331303358,9.200063728,0.012680157,0,,,
1_2,XY,3189,289.5450706,0.353934073,8.629287346,0.012656859,0,,,
1_2,XY,3190,290.6374813,0.386265971,8.654970157,0.013969872,0,,,
1_2,XY,3191,290.804156,0.344150959,9.066750706,0.012782601,0,,,
1_2,XY,3196,296.8861005,0.378486201,8.032460794,0.012007091,1,,,
1_2,XY,3197,290.7901626,0.370912409,8.614494923,0.01251089,0,,,
1_2,XY,3198,289.4550139,0.342633947,8.191430981,0.011843822,0,,,
1_2,XY,3199,289.8159943,0.344117565,8.259695762,0.011599441,0,,,
1_2,XY,3200,290.0909087,0.396467374,8.79532873,0.01397691,0,,,
1_2,XY,3201,290.432592,0.348314224,8.513823295,0.012261881,0,,,
1_2,XY,3202,288.4857644,0.396729446,8.484361565,0.013710166,0,,,
1_2,XY,3203,290.0661649,0.35616773,8.82765976,0.012958875,0,,,
1_2,XY,3208,299.5781077,0.278165213,8.575783748,0.009601332,1,,,
1_2,XY,3209,292.1655801,0.44994605,5.987044107,0.010352118,0,,,
1_2,XY,3210,292.99752,0.36932391,6.021731888,0.008713954,0,,,
1_2,XY,3211,292.980315,0.511073348,6.181951548,0.012353782,0,,,
1_2,XY,3212,290.6310913,0.363071069,9.29385266,0.013958814,0,,,
1_2,XY,3213,291.6896503,0.309865131,8.928756891,0.010864974,0,,,
1_2,XY,3214,291.9080096,0.457767759,8.754353703,0.016049597,0,,,
1_2,XY,3215,291.4342913,0.335684199,8.848679787,0.012160258,0,,,
1_2,XY,3247,302.0814186,0.32312567,8.649292572,0.011040998,1,,,
1_2,XY,3248,290.1429354,0.361188785,9.216507983,0.013108039,0,,,
1_2,XY,3249,289.7034999,0.325601337,9.628501028,0.012930998,0,,,
1_2,XY,3250,293.2666161,0.412252609,7.141932707,0.011843526,0,,,
1_2,XY,3251,293.1678472,0.347741176,8.712559223,0.01284833,0,,,
1_2,XY,3252,292.1917434,0.508317837,6.922117712,0.014424773,0,,,
1_2,XY,3253,294.08064,0.349246682,8.690451093,0.012272337,0,,,
1_2,XY,3254,292.3449781,0.393192798,7.338401545,0.010882363,0,,,
1_2,XY,3259,299.7513385,0.446351892,9.399498725,0.01646298,1,,,
1_2,XY,3260,291.1963809,0.325913437,9.333127197,0.012282763,0,,,
1_2,XY,3261,292.5608761,0.310890938,9.333188721,0.011891443,0,,,
1_2,XY,3262,292.0100718,0.379445888,9.142693891,0.013951317,0,,,
1_2,XY,3263,291.5556843,0.333987975,9.014914689,0.012182548,0,,,
1_2,XY,3264,289.9647905,0.445128925,8.620718963,0.015115534,0,,,
1_2,XY,3265,290.2925353,0.384186236,8.873938639,0.014146029,0,,,
1_2,XY,3266,289.9964278,0.459124255,9.039426391,0.017196981,0,,,
1_2,XY,3271,297.7850578,0.435014783,8.39516794,0.014676137,1,,,
1_2,XY,3272,289.6834394,0.403421147,8.657760938,0.01403647,0,,,
1_2,XY,3273,292.0320773,0.357045264,8.403373973,0.012502531,0,,,
1_2,XY,3274,291.7796532,0.414554773,8.396236264,0.01512576,0,,,
1_2,XY,3275,289.9733127,0.356528926,8.325638994,0.012063979,0,,,
1_2,XY,3276,291.9672849,0.369566901,7.950177315,0.012525823,0,,,
1_2,XY,3277,289.9082666,0.383918661,8.425807848,0.012591121,0,,,
1_2,XY,3278,291.9734627,0.280618017,8.706723881,0.010101764,0,,,
1_2,XY,3283,297.387938,0.330490737,9.090651419,0.012078409,1,,,
1_2,XY,3284,290.9348714,0.417456694,9.561718824,0.016531705,0,,,
1_2,XY,3285,290.9902732,0.36133586,9.030855208,0.013170792,0,,,
1_2,XY,3286,290.709941,0.393492783,8.978672524,0.014551925,0,,,
1_2,XY,3287,287.6212845,0.426152416,8.460198651,0.014750794,0,,,
1_2,XY,3288,289.2019416,0.457334677,8.060272485,0.015096636,0,,,
1_2,XY,3289,290.759002,0.414252831,8.06893546,0.013303598,0,,,
1_2,XY,3290,289.7893914,0.345402097,8.412388457,0.011490414,0,,,
1_2,XY,3298,297.8783356,0.465229394,8.140402233,0.014714429,1,,,
1_2,XY,3299,289.9994606,0.35355905,9.083172865,0.012977154,0,,,
1_2,XY,3300,291.2467347,0.360058485,8.815128818,0.013008889,0,,,
1_2,XY,3301,291.4053727,0.309867586,9.128888849,0.011046403,0,,,
1_2,XY,3302,291.3690554,0.378962691,8.391215294,0.012788536,0,,,
1_2,XY,3303,290.1437655,0.367477313,8.387235578,0.011915132,0,,,
1_2,XY,3304,289.9017786,0.420042047,8.188622299,0.013336827,0,,,
1_2,XY,3305,290.5134094,0.311045168,8.77898844,0.011193016,0,,,
1_2,XY,3310,299.8963578,0.318196476,8.822227905,0.010724754,1,,,
1_2,XY,3311,289.9195908,0.318934149,9.301033389,0.012233568,0,,,
1_2,XY,3312,291.5199537,0.329228316,8.738295259,0.012070634,0,,,
1_2,XY,3313,289.1220039,0.391143075,8.668364763,0.013548771,0,,,
1_2,XY,3314,292.9893797,0.331468377,8.730283348,0.011980267,0,,,
1_2,XY,3315,290.2741715,0.4247227,8.166129606,0.013788996,0,,,
1_2,XY,3316,291.9574432,0.384651262,8.467834406,0.013226965,0,,,
1_2,XY,3317,288.3238625,0.380011057,8.770859306,0.013365536,0,,,
1_2,XY,3322,298.0859962,0.380270297,8.407135673,0.012743753,1,,,
1_2,XY,3323,292.8396192,0.408708745,8.667329013,0.014429908,0,,,
1_2,XY,3324,289.7359369,0.386568994,8.452279566,0.013085021,0,,,
1_2,XY,3325,292.1089636,0.380110937,8.206141866,0.012576168,0,,,
1_2,XY,3326,289.059154,0.3967071,8.353206032,0.013559659,0,,,
1_2,XY,3327,288.413051,0.38034895,7.927919376,0.012185587,0,,,
1_2,XY,3328,290.1222656,0.28188364,8.149122848,0.009235633,0,,,
1_2,XY,3329,289.8211192,0.386489308,8.483938953,0.012778772,0,,,
1_2,XY,3334,297.8636737,0.364468364,8.714019884,0.01261343,1,,,
1_2,XY,3335,289.5707058,0.325330756,9.133437799,0.012460629,0,,,
1_2,XY,3336,289.6281874,0.344028766,8.935819616,0.012842797,0,,,
1_2,XY,3337,291.028289,0.344880568,8.519235372,0.011984156,0,,,
