XscanNumber_YscanNumber,Type,BCID,xsec,xsecErr,SBIL,SBILErr,Leading
1_2,XY,3149,291.6956973,0.740871041,2.950633222,0.00873384,0
1_2,XY,3150,291.8657905,0.537976352,2.853588389,0.006372505,0
1_2,XY,3151,292.2327103,0.601625217,2.985201417,0.007256342,0
1_2,XY,3152,291.3474184,0.608856309,3.030158099,0.007635716,0
1_2,XY,3157,293.4018157,0.68632526,2.982887135,0.008115219,1
1_2,XY,3158,292.1500571,0.653874671,3.073125071,0.008035455,0
1_2,XY,3159,294.2931311,0.61283921,2.484344267,0.005967822,0
1_2,XY,3160,292.0982289,0.69641689,3.033070858,0.008238622,0
1_2,XY,3161,292.3294862,0.6013486,3.062450982,0.007538541,0
1_2,XY,3162,291.2991409,0.733735499,2.956414372,0.008525986,0
1_2,XY,3163,291.9715828,0.653559116,3.036482671,0.007947802,0
1_2,XY,3164,292.0750549,0.581229339,3.01679574,0.006968747,0
1_2,XY,3172,289.4717438,0.676981164,2.814934568,0.007615535,1
1_2,XY,3173,291.1310147,0.564638883,2.945749448,0.006479202,0
1_2,XY,3174,291.2601978,0.670203968,2.969922317,0.00789833,0
1_2,XY,3175,291.023214,0.586737783,3.090983241,0.006929998,0
1_2,XY,3176,291.6489069,0.603354237,3.048694387,0.007450918,0
1_2,XY,3177,290.7599984,0.718313483,3.04284316,0.00870015,0
1_2,XY,3178,290.8157488,0.67440306,2.992373547,0.008220104,0
1_2,XY,3179,292.0137978,0.689040071,3.148663401,0.008480782,0
1_2,XY,3184,292.8059573,0.638225175,2.951644093,0.007155766,1
1_2,XY,3185,291.4946589,0.638622606,3.112213119,0.007857994,0
1_2,XY,3186,291.5611812,0.582954316,2.971509392,0.006897637,0
1_2,XY,3187,291.7913799,0.675621263,3.008926338,0.008154285,0
1_2,XY,3188,292.5125342,0.602928531,3.104043329,0.007342555,0
1_2,XY,3189,291.4355394,0.606391601,3.008045838,0.007462261,0
1_2,XY,3190,291.42465,0.591708798,3.037569255,0.007155135,0
1_2,XY,3191,292.4231927,0.645755642,3.084942881,0.00800255,0
1_2,XY,3196,292.6026743,0.627743971,2.740997251,0.006780704,1
1_2,XY,3197,291.5705704,0.534617083,2.879269749,0.006234407,0
1_2,XY,3198,291.3692867,0.623047244,2.847149904,0.006790031,0
1_2,XY,3199,290.5978952,0.780495867,2.8474566,0.008860972,0
1_2,XY,3200,292.7242711,0.673422991,2.9775812,0.00805396,0
1_2,XY,3201,290.4466994,0.741313588,2.94685174,0.008744654,0
1_2,XY,3202,291.9208706,0.678998815,2.928266088,0.007618291,0
1_2,XY,3203,292.1190214,0.520938838,2.985243628,0.006484833,0
1_2,XY,3208,292.7481384,0.567433621,2.943741686,0.006727982,1
1_2,XY,3209,294.0108442,0.746798399,2.378583776,0.006802954,0
1_2,XY,3210,294.9180687,0.546742407,2.409080075,0.005150385,0
1_2,XY,3211,294.7932516,0.819536683,2.462305677,0.007698758,0
1_2,XY,3212,292.4847126,0.598113559,3.135978351,0.007350707,0
1_2,XY,3213,290.7645389,0.64546359,3.066209946,0.008215816,0
1_2,XY,3214,290.7856951,0.727086407,3.026368286,0.008696984,0
1_2,XY,3215,290.7319242,0.60263198,3.068430967,0.007198107,0
1_2,XY,3247,293.5128723,0.632763015,3.157747257,0.008042358,1
1_2,XY,3248,290.8667322,0.528028887,3.280801104,0.006834034,0
1_2,XY,3249,292.2716479,0.540403739,3.379645261,0.007244038,0
1_2,XY,3250,294.3706301,0.656468051,3.204795431,0.008156395,0
1_2,XY,3251,291.7067676,0.542988382,3.304966632,0.006903989,0
1_2,XY,3252,293.9258527,0.687267874,3.103708872,0.008137095,0
1_2,XY,3253,291.8327366,0.63067252,3.291692181,0.008104634,0
1_2,XY,3254,294.9059203,0.66323317,3.26154893,0.008188829,0
1_2,XY,3259,294.044234,0.586465264,3.318975155,0.007896797,1
1_2,XY,3260,291.5154085,0.589596941,3.301043309,0.008020494,0
1_2,XY,3261,291.8056374,0.600857789,3.328491693,0.007835394,0
1_2,XY,3262,293.2206386,0.528103328,3.275365017,0.006993131,0
1_2,XY,3263,291.6980538,0.533858231,3.306043429,0.007044227,0
1_2,XY,3264,292.1560137,0.608852144,3.159383415,0.007617635,0
1_2,XY,3265,292.4840881,0.568846875,3.255026853,0.007324329,0
1_2,XY,3266,293.2118581,0.543349296,3.278231087,0.007130903,0
1_2,XY,3271,293.1511331,0.667251277,3.021131339,0.00800311,1
1_2,XY,3272,290.6602984,0.622635646,3.087227852,0.007660341,0
1_2,XY,3273,290.6800391,0.494094112,3.070759779,0.006192677,0
1_2,XY,3274,291.5933904,0.535779304,3.062800148,0.006735979,0
1_2,XY,3275,292.3465246,0.539642483,3.062955693,0.006815171,0
1_2,XY,3276,292.5951346,0.559069189,2.976935874,0.006790458,0
1_2,XY,3277,292.1956458,0.580110877,3.093603651,0.007169441,0
1_2,XY,3278,290.4346767,0.635565153,3.210340715,0.008138683,0
1_2,XY,3283,293.5198182,0.629963158,3.227719915,0.007975285,1
1_2,XY,3284,292.7077387,0.481231966,3.340879483,0.006175703,0
1_2,XY,3285,292.3642561,0.565530119,3.262571775,0.007375255,0
1_2,XY,3286,290.6654127,0.606023552,3.221241761,0.007902632,0
1_2,XY,3287,291.6687658,0.647773605,3.139305655,0.008182217,0
1_2,XY,3288,291.3682457,0.633881625,3.038609936,0.007619018,0
1_2,XY,3289,291.8203607,0.552633991,3.052869136,0.006783634,0
1_2,XY,3290,293.5720587,0.702119808,3.115689202,0.008820524,0
1_2,XY,3298,293.6874334,0.556885906,3.0123346,0.006497222,1
1_2,XY,3299,291.0182817,0.677933606,3.206105497,0.008932471,0
1_2,XY,3300,292.1802234,0.575581872,3.153591899,0.007047369,0
1_2,XY,3301,291.5042375,0.569040802,3.233413978,0.007231942,0
1_2,XY,3302,293.5646779,0.620941326,3.065854945,0.007599217,0
1_2,XY,3303,293.4825209,0.587648015,3.078915137,0.00714956,0
1_2,XY,3304,291.700398,0.540153633,3.064416473,0.006809151,0
1_2,XY,3305,292.1424481,0.570493943,3.233671983,0.007083452,0
1_2,XY,3310,293.4420843,0.59125599,3.178493644,0.007423988,1
1_2,XY,3311,293.0715056,0.709280581,3.281080537,0.009438997,0
1_2,XY,3312,291.5669332,0.716294509,3.209860163,0.009132997,0
1_2,XY,3313,292.6641629,0.566539593,3.178840681,0.006961287,0
1_2,XY,3314,292.2452758,0.533711521,3.247835463,0.006957861,0
1_2,XY,3315,292.9927371,0.652290272,3.071508335,0.008196887,0
1_2,XY,3316,292.2031876,0.594917966,3.164543456,0.007563873,0
1_2,XY,3317,291.8042621,0.586983117,3.206418672,0.007769185,0
1_2,XY,3322,293.6605803,0.687071123,2.9577091,0.008375833,1
1_2,XY,3323,292.031847,0.66127395,3.059571843,0.008428346,0
1_2,XY,3324,291.9349581,0.567034285,2.991455192,0.006768941,0
1_2,XY,3325,291.7508968,0.754700262,2.976376126,0.009016266,0
1_2,XY,3326,292.63392,0.578032616,3.005473599,0.006772231,0
1_2,XY,3327,290.787486,0.710974371,2.929433451,0.008066736,0
1_2,XY,3328,292.0038018,0.553128598,2.965905744,0.006418553,0
1_2,XY,3329,291.6874069,0.624134205,3.072640115,0.00755851,0
1_2,XY,3334,292.0589156,0.715538068,3.035044626,0.008211652,1
1_2,XY,3335,291.3701482,0.61414978,3.134169209,0.007711091,0
1_2,XY,3336,292.0882212,0.577544941,3.085725086,0.007314245,0
1_2,XY,3337,291.9540587,0.475336778,3.028363133,0.005611185,0
1_2,XY,3338,292.0870102,0.528796763,3.195361982,0.006481291,0
1_2,XY,3339,291.6851762,0.61457219,3.082067948,0.007658753,0
1_2,XY,3340,291.8135312,0.594732306,3.102538714,0.007255665,0
1_2,XY,3341,292.5928536,0.590754238,3.13081653,0.007299506,0
1_2,XY,3349,293.2645869,0.652935685,2.935614467,0.00751341,1
1_2,XY,3350,291.3201168,0.5736343,3.081110105,0.00724988,0
1_2,XY,3351,291.252737,0.751493191,3.096929734,0.008934774,0
1_2,XY,3352,292.9898244,0.528566122,3.163232293,0.006810103,0
1_2,XY,3353,292.4275635,0.582572023,2.95947303,0.006877171,0
1_2,XY,3354,291.3593663,0.554947246,2.986271485,0.006575136,0
1_2,XY,3355,290.8336162,0.526878935,2.978981304,0.006316528,0
1_2,XY,3356,292.4824029,0.692599158,3.141725651,0.008752066,0
1_2,XY,3361,292.968929,0.603691018,2.809859745,0.006816929,1
1_2,XY,3362,292.1712293,0.561488702,2.945060413,0.006265635,0
1_2,XY,3363,291.1272386,0.647980437,3.078848974,0.007914004,0
1_2,XY,3364,292.49393,0.938791157,3.026366871,0.010597667,0
1_2,XY,3365,292.572907,0.639548082,3.104661633,0.00793316,0
1_2,XY,3366,290.9348511,0.568093615,3.001461576,0.006540655,0
1_2,XY,3367,290.6022169,0.554280639,3.102651039,0.006645984,0
1_2,XY,3368,291.8082294,0.561706273,3.172181925,0.007026813,0
1_2,XY,3373,292.0262665,0.617840366,2.761235128,0.006577304,1
1_2,XY,3374,290.954932,0.550886212,2.930478647,0.006478445,0
1_2,XY,3375,291.7204972,0.690046402,2.887118938,0.007959678,0
1_2,XY,3376,291.3791935,0.631028213,2.918507619,0.00724991,0
1_2,XY,3377,292.1877165,0.602909754,2.925158627,0.006861402,0
1_2,XY,3378,291.590402,0.671105566,2.865888516,0.007483129,0
1_2,XY,3379,291.8686757,0.517452721,2.971677382,0.006187404,0
1_2,XY,3380,291.4145846,0.65443036,3.073467342,0.008190209,0
1_2,XY,3385,293.0459125,0.70574715,2.940119862,0.008054994,1
1_2,XY,3386,291.1888474,0.556171618,3.097301001,0.006631285,0
1_2,XY,3387,290.8821892,0.622069615,3.088809416,0.007740592,0
1_2,XY,3388,291.2254757,0.642202944,3.022281465,0.007521371,0
1_2,XY,3389,290.5401688,0.685111666,3.061232713,0.008195262,0
1_2,XY,3390,291.0259954,0.716956911,2.948928188,0.008111005,0
1_2,XY,3391,291.3210622,0.504986772,3.043221718,0.006190737,0
1_2,XY,3392,291.7964115,0.52303986,3.051412936,0.006049457,0
1_2,XY,3400,291.5792979,0.609901047,2.772707705,0.006456377,1
1_2,XY,3401,290.4446446,0.598981357,2.942445216,0.006878861,0
1_2,XY,3402,289.8733188,0.678481982,3.067287059,0.008203174,0
1_2,XY,3403,290.2662604,0.556318641,3.155043902,0.007054216,0
1_2,XY,3404,292.3348023,0.688705504,2.937484547,0.008192396,0
1_2,XY,3405,290.6930724,0.73695192,2.944122961,0.008676834,0
1_2,XY,3406,291.4589655,0.629357994,3.000648309,0.00744781,0
1_2,XY,3407,291.1480243,0.562848591,3.155665217,0.007378111,0
1_2,XY,3412,291.7601518,0.555847631,2.974882041,0.006732328,1
1_2,XY,3413,292.1402374,0.588882747,3.067028109,0.006956609,0
1_2,XY,3414,291.5615852,0.550740904,3.064432777,0.006635288,0
1_2,XY,3415,290.9510786,0.666374279,3.064940123,0.008024266,0
1_2,XY,3416,291.5506305,0.575160729,3.061794122,0.006996907,0
1_2,XY,3417,291.3852349,0.685900145,2.989432431,0.008294227,0
1_2,XY,3418,289.5317478,0.599863845,3.107713479,0.007536647,0
1_2,XY,3419,292.0404716,0.515978189,3.143812092,0.006294181,0
1_2,XY,3424,292.8788739,0.623443714,2.7284583,0.006896236,1
1_2,XY,3425,294.3185905,0.822869089,2.203862485,0.00683628,0
1_2,XY,3426,292.8973264,0.675734779,2.311993984,0.005877663,0
1_2,XY,3427,295.9744816,0.864755956,2.199403428,0.007326317,0
1_2,XY,3428,295.2347774,0.809601851,2.447631158,0.007681863,0
1_2,XY,3429,294.2493547,0.779557324,2.410285066,0.007103431,0
1_2,XY,3430,295.108732,0.791705329,2.167372152,0.006610054,0
1_2,XY,3431,295.7333535,0.713944065,2.280437374,0.006434028,0
1_2,XY,3436,294.3735151,0.779435749,2.398267572,0.0072864,1
1_2,XY,3437,292.9095837,0.691216992,2.698936388,0.007261213,0
1_2,XY,3438,294.2367738,0.691684826,2.601698483,0.007021258,0
1_2,XY,3439,296.4538856,0.608318681,2.336703386,0.005419351,0
1_2,XY,3440,293.5573,0.828763222,2.506203969,0.008106092,0
1_2,XY,3441,291.4632336,0.549547185,3.016227332,0.006625882,0
1_2,XY,3442,295.9227341,0.771807712,2.226578138,0.006470613,0
1_2,XY,3443,296.2182368,0.877614832,2.160186584,0.007265268,0
